gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
4276,0,6,3,6,0,0,17374,17379,0
4277,0,9,12,8,1,1,18673,16293,0
4278,1,9,8,11,2,1,18751,18541,1
4279,0,7,1,0,0,0,17382,16993,0
4280,0,7,8,4,0,0,17468,17347,0
4281,1,10,3,11,2,1,21267,17171,1
4282,0,8,7,12,1,0,17465,17010,1
4283,0,7,5,5,0,0,15840,14511,0
4284,0,3,7,3,1,0,15184,16065,0
4285,0,6,6,8,0,0,16386,17310,0
4286,1,6,8,4,0,0,16235,17286,0
4287,0,2,10,1,1,1,15161,16180,0
4288,0,5,7,3,0,0,16131,16203,0
4289,1,6,3,8,2,1,15413,17288,1
4290,0,5,12,3,0,0,16293,18023,1
4291,0,10,10,8,0,0,21312,19003,1
4292,0,7,10,8,1,1,17256,17202,1
4293,0,4,9,3,0,0,16273,17151,0
4294,0,7,8,7,0,0,18725,18105,1
4295,1,7,3,10,0,0,17308,17174,1
4296,0,5,4,5,1,0,17061,16336,1
4297,0,3,1,4,1,1,16303,19055,1
4298,0,5,5,3,0,0,16275,17289,0
4299,1,12,3,9,1,1,18722,18249,1
4300,1,9,3,10,1,1,17521,18080,1
4301,0,4,7,5,0,0,16192,17187,0
4302,0,5,5,5,1,1,16098,16394,1
4303,0,3,5,3,0,0,15579,17140,1
4304,0,5,4,4,1,0,17071,18244,0
4305,0,2,7,1,0,0,15013,15884,0
4306,0,1,3,0,0,0,15212,17038,0
4307,1,2,5,0,0,0,15012,14315,0
4308,0,10,10,10,2,1,18662,17162,1
4309,1,7,7,8,0,0,17480,17096,0
4310,0,6,5,5,0,0,17364,18084,0
4311,1,9,8,13,1,0,18828,18070,1
4312,0,1,4,2,1,0,16118,17450,1
4313,0,6,6,9,0,0,16969,16200,0
4314,1,4,7,4,0,0,17369,18096,1
4315,1,13,6,8,1,0,18831,18552,0
4316,0,4,2,3,0,0,15004,14402,0
4317,0,7,10,6,0,0,17205,16354,0
4318,0,4,1,4,0,0,16368,18176,1
4319,0,9,7,11,0,0,17518,17192,0
4320,0,14,3,10,1,1,21217,19024,1
4321,0,4,10,7,0,0,16239,17040,0
4322,1,13,3,14,2,1,21205,19039,1
4323,1,10,7,15,0,0,21373,18860,1
4324,1,5,6,4,0,0,17078,17251,0
4325,0,2,2,3,0,0,16217,17985,1
4326,0,3,6,1,1,0,16190,17853,0
4327,1,4,6,3,0,0,15427,17158,0
4328,0,5,5,6,0,0,16109,15893,0
4329,0,5,6,3,0,0,16166,17175,0
4330,1,7,4,9,0,0,17479,17056,1
4331,0,8,7,8,1,0,18686,18790,1
4332,0,9,5,7,1,0,17498,18942,1
4333,0,4,4,5,1,1,16182,17402,1
4334,0,6,7,10,0,0,17136,17823,0
4335,0,8,7,4,0,0,18748,18869,1
4336,1,5,8,11,1,1,16241,17016,1
4337,1,11,4,11,1,1,18784,18593,1
4338,1,8,7,9,0,0,17350,17304,0
4339,0,5,6,2,1,1,16184,17352,0
4340,1,7,6,6,1,0,17259,18117,0
4341,1,8,4,9,0,0,18680,17895,0
4342,0,6,8,3,0,0,16306,17311,0
4343,1,9,3,8,1,1,18837,18191,1
4344,1,9,7,9,1,1,17295,17050,1
4345,0,7,12,3,0,0,17105,16340,0
4346,1,7,7,8,0,0,16273,16305,0
4347,0,6,7,10,0,0,17455,16352,0
4348,1,9,6,10,0,0,18634,18162,1
4349,1,5,2,7,0,0,17235,17035,1
4350,0,11,10,9,0,0,18831,17166,1
4351,0,6,4,4,1,1,17303,17603,1
4352,1,9,3,7,2,1,18595,17014,1
4353,1,4,9,4,0,0,16299,17226,0
4354,0,4,5,3,0,0,16253,17260,0
4355,1,5,6,5,0,0,15737,14235,0
4356,1,8,2,11,2,1,17043,18123,1
4357,1,1,1,0,0,0,16368,17415,1
4358,0,2,3,2,1,1,16062,16267,0
4359,0,6,6,3,0,0,17468,17336,1
4360,0,0,8,0,0,0,14835,15951,0
4361,0,5,4,6,0,0,15968,15935,0
4362,1,13,7,7,0,0,21247,19074,1
4363,1,7,5,7,0,0,18581,18006,1
4364,0,6,4,6,1,1,17359,18012,1
4365,1,7,3,11,1,1,17373,18652,1
4366,0,6,10,4,0,0,14959,15919,0
4367,0,6,10,4,1,1,16149,16201,0
4368,0,8,4,8,1,1,17472,19035,1
4369,0,10,8,9,0,0,18518,16268,0
4370,0,11,5,13,0,0,18889,18597,1
4371,1,3,4,3,0,0,16268,17210,1
4372,1,10,12,14,1,0,18873,18052,1
4373,0,7,5,6,1,1,17333,17881,0
4374,1,2,4,1,1,0,16330,17986,0
4375,1,9,9,12,2,1,17408,17032,1
4376,1,5,6,6,1,1,17048,17841,1
4377,0,3,6,4,0,0,16300,17199,0
4378,0,5,10,3,0,0,16235,15990,0
4379,0,5,8,7,0,0,16184,16974,0
4380,1,11,12,15,0,0,18863,18870,1
4381,0,5,10,5,0,0,15418,14421,0
4382,0,3,6,3,0,0,16176,17115,0
4383,1,11,8,10,0,0,18833,18539,0
4384,1,7,3,10,0,0,17478,16237,0
4385,1,10,10,5,0,0,18547,17096,1
4386,0,5,8,4,0,0,17015,18272,1
4387,1,10,5,15,0,0,18931,18659,1
4388,0,3,4,3,1,0,16330,17300,0
4389,1,6,7,4,1,1,17211,18225,0
4390,1,6,5,5,0,0,16424,17356,0
4391,1,5,4,3,1,1,16416,18033,0
4392,0,8,7,5,2,1,17366,18557,1
4393,1,6,6,6,1,1,16228,17444,0
4394,0,5,7,6,0,0,17223,17961,0
4395,1,6,8,8,0,0,17257,17871,0
4396,1,11,10,10,2,1,18802,17052,1
4397,0,4,7,2,1,1,16198,17383,1
4398,0,1,1,1,0,0,15064,16993,0
4399,0,3,3,2,1,1,16051,17339,0
4400,1,6,4,3,1,1,17441,18754,1
4401,1,7,3,9,0,0,16186,16271,0
4402,0,2,6,3,1,1,15162,15947,0
4403,0,7,3,8,0,0,17334,17867,0
4404,0,8,6,6,1,1,18737,17007,1
4405,1,7,2,11,1,1,17526,18715,1
4406,0,3,5,1,1,1,15497,17038,0
4407,1,8,8,3,1,1,17489,18114,1
4408,0,10,9,9,0,0,18716,18289,1
4409,1,8,8,6,0,0,17510,18364,0
4410,1,6,6,4,0,0,15954,16176,0
4411,1,9,9,8,0,0,17455,17232,0
4412,0,5,3,4,1,1,16260,17313,0
4413,0,5,5,5,1,1,16122,17436,1
4414,1,7,10,9,0,0,18604,16200,0
4415,0,4,6,3,0,0,15405,17084,0
4416,1,3,4,4,1,1,16101,17905,1
4417,0,5,7,6,0,0,17504,17328,0
4418,0,5,9,5,0,0,15397,15891,0
4419,1,2,3,2,0,0,15167,16143,0
4420,1,9,6,10,2,1,18601,18042,1
4421,1,10,7,10,2,1,18814,18722,1
4422,0,1,6,3,1,0,14820,15927,0
4423,0,4,4,5,0,0,15866,14274,0
4424,0,10,1,9,1,0,18800,18982,1
4425,1,7,2,8,0,0,17013,17823,0
4426,1,7,4,9,1,0,17484,18135,1
4427,0,5,8,0,0,0,14459,14310,0
4428,0,5,6,6,0,0,17150,17426,1
4429,0,6,3,4,0,0,16423,17389,1
4430,0,6,10,5,0,0,16215,16130,0
4431,1,8,3,7,0,0,17279,17923,1
4432,1,7,2,8,1,1,17477,18135,1
4433,1,13,1,15,2,1,21327,19068,1
4434,1,11,3,9,1,1,18840,18845,1
4435,1,6,6,10,0,0,17353,18024,1
4436,0,2,3,0,1,0,16421,18107,0
4437,0,8,4,10,0,0,21245,18944,1
4438,0,4,4,6,1,1,17237,18514,1
4439,1,6,9,3,0,0,16382,17295,0
4440,0,5,4,7,0,0,17388,17004,1
4441,0,3,1,4,1,1,16279,18361,1
4442,1,11,9,10,0,0,18924,18018,1
4443,1,6,2,3,1,0,17424,18230,1
4444,0,8,6,11,0,0,18711,18164,1
4445,1,10,6,12,1,1,18629,17979,1
4446,1,6,5,5,0,0,17563,17062,0
4447,0,9,2,5,0,0,18717,18732,1
4448,1,11,6,12,1,1,18908,17888,1
4449,1,7,4,4,0,0,17319,17908,1
4450,1,10,7,15,1,1,21260,19002,1
4451,1,6,7,3,1,1,16302,17197,1
4452,0,6,10,10,1,1,17273,16991,0
4453,0,5,8,6,1,1,17087,17973,0
4454,1,8,8,10,0,0,17344,17059,0
4455,0,1,8,1,0,0,15088,15881,0
4456,1,10,6,10,2,1,18651,18695,1
4457,1,14,6,15,2,1,21171,19051,1
4458,0,8,2,9,1,1,17404,17505,1
4459,1,9,5,12,1,1,18822,18103,1
4460,1,8,9,10,2,1,16183,15964,0
4461,0,2,7,3,1,0,14704,14249,0
4462,1,6,1,3,1,1,17334,17159,1
4463,1,6,10,6,0,0,17247,15820,0
4464,0,6,8,10,0,0,17277,17169,0
4465,1,6,1,7,1,0,17373,18025,1
4466,0,3,7,9,0,0,16266,17195,0
4467,1,2,9,3,1,1,17470,18655,1
4468,1,8,6,12,1,1,17466,17066,1
4469,0,5,5,5,0,0,17233,19417,1
4470,0,1,4,1,1,1,15097,16996,1
4471,0,3,4,3,0,0,14795,14265,0
4472,0,5,5,11,1,1,16314,18277,1
4473,1,6,6,10,0,0,16082,17249,0
4474,1,5,5,2,0,0,16297,17384,0
4475,0,5,5,7,1,1,17126,18185,0
4476,1,11,6,8,1,1,18908,18761,1
4477,0,5,3,2,0,0,16331,18113,0
4478,0,2,10,3,0,0,15186,15869,0
4479,1,14,4,15,1,0,21294,18412,1
4480,1,3,4,3,0,0,16108,17436,1
4481,1,8,4,11,0,0,18883,18623,1
4482,0,5,10,8,0,0,16229,16285,0
4483,1,7,3,6,1,1,17331,17899,0
4484,0,5,1,2,1,0,16414,17448,0
4485,1,5,5,2,1,1,15991,15864,0
4486,1,8,8,8,0,0,16178,15933,0
4487,0,7,6,7,0,0,17428,17842,0
4488,0,5,7,6,0,0,16167,16121,1
4489,0,10,12,13,1,0,18825,18602,1
4490,0,6,6,4,0,0,16392,17362,1
4491,1,4,6,2,1,1,15060,15875,0
4492,1,5,8,4,0,0,16138,16267,0
4493,1,7,9,5,0,0,16288,17129,0
4494,1,10,5,9,1,1,18836,17407,1
4495,1,7,4,10,1,1,17461,18020,1
4496,0,9,8,10,0,0,18635,16971,0
4497,0,8,7,11,1,0,17431,18135,1
4498,0,5,9,3,0,0,16320,17213,0
4499,1,7,9,8,0,0,16378,17254,0
4500,0,2,2,0,1,1,16194,17907,0
4501,1,6,7,4,1,1,15939,14278,1
4502,1,8,3,7,0,0,17363,17881,1
4503,0,6,4,6,0,0,17512,18140,1
4504,0,1,4,0,0,0,14897,15955,0
4505,0,3,7,3,0,0,16303,17391,0
4506,1,11,6,10,2,1,18575,18566,1
4507,1,8,7,8,0,0,17431,17444,1
4508,1,7,1,6,1,1,17447,18867,1
4509,0,5,6,3,1,0,17274,18155,0
4510,0,2,5,0,0,0,14653,14383,0
4511,1,9,7,8,1,1,18797,17097,1
4512,0,5,5,5,1,1,17130,18160,0
4513,0,8,6,10,1,1,17245,17295,0
4514,1,5,9,3,1,0,15964,17386,1
4515,1,7,5,7,0,0,17358,18121,1
4516,0,5,12,5,0,0,16003,17936,0
4517,1,7,3,8,1,1,17372,17266,0
4518,0,6,10,7,1,1,16026,15961,0
4519,1,3,3,3,1,1,16271,17260,1
4520,1,9,6,11,1,1,18706,18341,1
4521,1,3,4,3,0,0,16003,18143,0
4522,1,13,4,15,0,0,21269,18020,1
4523,0,12,10,11,0,0,21101,17066,0
4524,0,9,12,10,1,1,18571,18323,0
4525,1,7,4,7,1,1,17149,18065,1
4526,1,13,6,15,0,0,21295,18914,1
4527,1,2,4,2,1,0,16367,17944,0
4528,0,7,7,5,1,1,18677,18769,1
4529,1,2,4,2,0,0,15442,17169,0
4530,1,5,2,6,1,1,17191,18129,1
4531,0,6,10,8,1,0,17406,17930,0
4532,0,10,12,6,1,1,18561,18222,1
4533,1,2,3,3,1,1,17307,18158,1
4534,1,6,6,4,0,0,16296,17292,0
4535,0,2,3,5,0,0,15270,16273,0
4536,1,5,12,5,1,0,16129,18057,1
4537,0,3,6,3,0,0,15590,17074,0
4538,1,14,6,15,1,1,21076,19075,1
4539,1,12,6,16,1,0,21414,19021,1
4540,0,5,2,4,1,1,16029,18096,1
4541,0,5,6,4,1,0,17323,17455,1
4542,1,7,3,6,1,1,17358,17027,1
4543,1,5,5,4,1,0,16118,14286,1
4544,0,5,4,4,0,0,16250,16188,1
4545,0,5,10,4,1,0,17410,18636,1
4546,1,4,5,3,1,0,16204,17179,1
4547,1,4,6,5,0,0,17298,18226,0
4548,1,7,5,6,1,1,17279,18162,1
4549,1,11,4,13,0,0,18771,18024,1
4550,1,1,3,1,0,0,15337,17164,0
4551,1,7,6,8,0,0,16339,16985,0
4552,0,4,7,5,1,1,16098,16255,0
4553,1,8,2,11,1,0,17330,18013,1
4554,1,8,8,6,0,0,17120,17026,0
4555,1,8,1,13,1,0,17450,18184,1
4556,0,5,5,6,1,1,17295,18043,0
4557,1,9,4,8,1,1,17441,18163,1
4558,1,7,4,6,1,1,17306,18210,1
4559,1,8,6,10,0,0,17450,18029,1
4560,1,14,4,14,0,0,21199,17956,1
4561,1,8,6,8,1,1,17420,17224,0
4562,1,11,10,10,2,1,18593,17133,1
4563,1,6,6,3,0,0,17172,18173,0
4564,0,5,9,5,0,0,15795,14397,0
4565,1,6,6,5,1,0,17225,18033,1
4566,1,7,9,6,0,0,17495,17926,0
4567,1,8,6,4,0,0,17390,18276,0
4568,1,7,6,8,0,0,17256,17294,0
4569,1,3,5,3,1,1,16194,18004,0
4570,0,5,3,4,1,1,16086,16161,0
4571,0,5,5,4,0,0,16325,17222,0
4572,1,4,7,2,0,0,15940,16256,0
4573,0,3,5,4,0,0,16247,17096,0
4574,1,6,6,8,0,0,17387,17142,0
4575,0,10,7,10,2,1,18710,19154,1
4576,0,6,5,6,1,1,17162,18093,1
4577,0,4,9,4,1,1,15803,15957,0
4578,1,6,5,9,2,1,17284,18297,1
4579,0,6,3,6,0,0,17300,17353,1
4580,1,11,2,13,0,0,18731,17015,1
4581,0,1,9,2,0,0,15253,15914,0
4582,0,6,9,3,1,0,17408,18098,0
4583,0,6,6,3,0,0,17329,18548,1
4584,1,7,4,9,1,0,17076,17066,0
4585,1,1,6,2,0,0,14790,16285,0
4586,0,2,9,2,0,0,15361,17267,0
4587,1,6,4,7,1,1,17291,16132,1
4588,0,6,6,3,1,0,16057,15933,0
4589,1,5,6,5,0,0,15847,15977,0
4590,0,9,4,10,0,0,18684,17972,1
4591,0,4,8,4,0,0,16023,17270,0
4592,1,10,10,10,1,1,18802,18082,1
4593,1,9,10,9,0,0,18762,16209,0
4594,0,5,8,4,1,1,16303,17328,0
4595,0,6,6,9,1,0,17400,17014,0
4596,0,3,1,2,1,0,16332,17378,1
4597,1,8,8,15,1,1,17364,18167,0
4598,0,9,5,8,0,0,18564,18185,1
4599,1,8,4,6,0,0,17275,18046,1
4600,0,6,6,3,0,0,17211,17986,0
4601,1,13,6,10,0,0,18942,17056,1
4602,0,1,6,1,0,0,15108,17020,0
4603,1,6,4,3,1,1,17390,18059,1
4604,0,2,6,2,0,0,14938,15916,0
4605,1,6,3,4,1,1,17432,18772,1
4606,0,1,7,2,0,0,15357,16239,0
4607,0,8,9,8,0,0,17457,17970,0
4608,1,9,7,11,1,0,17402,17341,0
4609,1,4,4,4,0,0,16036,16314,0
4610,1,11,8,12,1,1,18808,18015,1
4611,0,4,4,4,1,1,16336,17258,0
4612,0,10,4,9,1,0,18680,18752,1
4613,1,9,7,10,0,0,17424,18096,1
4614,1,6,7,4,0,0,17209,18115,0
4615,0,3,6,2,0,0,16180,16244,0
4616,0,6,7,8,0,0,17477,17096,1
4617,1,5,5,5,1,0,17302,17025,0
4618,0,8,8,9,1,1,17349,18136,0
4619,1,12,2,15,1,1,18962,17051,1
4620,1,3,2,3,0,0,16021,17362,0
4621,1,4,3,4,0,0,16267,17455,0
4622,1,2,8,3,1,1,16267,15975,1
4623,0,7,7,7,1,0,17428,17882,1
4624,0,5,3,5,0,0,16220,18300,1
4625,0,5,8,4,0,0,15786,16204,0
4626,1,14,6,11,1,1,21313,18935,1
4627,0,6,3,3,1,0,16240,18020,1
4628,1,11,6,10,1,1,18865,18089,1
4629,0,5,3,4,0,0,17196,18718,0
4630,1,3,7,3,1,0,14936,15930,0
4631,1,7,5,9,0,0,18744,18076,1
4632,0,6,3,9,0,0,17433,16321,0
4633,0,5,5,6,1,1,17167,18946,1
4634,1,3,5,7,0,0,14601,14329,0
4635,1,3,7,3,1,1,16277,18075,0
4636,0,2,8,2,1,1,16257,17400,0
4637,0,1,1,1,0,0,15185,17417,0
4638,0,10,12,11,1,0,18625,17300,0
4639,1,8,5,7,0,0,18637,18655,1
4640,0,7,3,6,1,0,17281,18186,1
4641,0,5,6,3,0,0,16279,16358,0
4642,1,13,5,13,0,0,18929,18050,1
4643,1,10,4,10,0,0,18819,18099,1
4644,0,2,4,3,0,0,15545,16255,0
4645,1,7,8,8,0,0,17372,17025,0
4646,1,4,2,3,1,1,16167,17930,0
4647,0,7,6,8,0,0,17193,16350,1
4648,1,7,2,5,1,1,17403,18011,0
4649,0,3,6,3,0,0,15018,14303,0
4650,0,6,2,4,1,1,17290,18000,1
4651,0,3,7,2,0,0,16057,18056,1
4652,0,6,4,4,1,0,17257,17412,1
4653,0,3,6,3,1,1,16008,17431,0
4654,1,8,6,6,0,0,17370,17246,1
4655,1,11,10,10,0,0,18548,18748,1
4656,0,10,10,10,0,0,17305,16984,0
4657,0,11,10,5,0,0,18840,18010,1
4658,1,5,2,8,0,0,16080,17073,1
4659,1,7,1,6,0,0,17506,17621,0
4660,1,2,5,0,0,0,15585,18112,0
4661,1,7,3,7,0,0,18615,17827,1
4662,0,4,10,4,0,0,16029,16197,0
4663,1,10,9,8,0,0,18680,16983,0
4664,1,8,2,10,0,0,18641,18116,0
4665,1,5,10,4,1,1,16171,16277,1
4666,0,6,2,10,1,1,18574,18174,0
4667,1,9,2,7,1,1,17531,18229,1
4668,1,4,5,3,1,1,16221,18058,1
4669,1,10,6,10,1,1,18845,18183,1
4670,0,6,7,11,1,1,18842,17074,1
4671,1,8,7,6,1,1,18640,17366,1
4672,1,8,6,8,1,1,18748,18301,1
4673,1,6,3,7,1,1,17323,18030,1
4674,1,9,1,6,2,1,18647,18887,1
4675,1,13,5,8,0,0,18618,18381,0
4676,1,8,10,8,0,0,18520,16312,0
4677,1,7,5,5,1,1,17193,18404,1
4678,0,11,7,14,0,0,21271,18190,1
4679,0,6,6,3,0,0,17340,18530,1
4680,0,5,2,2,1,0,16122,18033,0
4681,1,8,6,8,0,0,17367,17223,1
4682,0,7,7,6,1,0,17385,17061,0
4683,1,10,8,10,0,0,18650,17192,0
4684,0,5,5,5,0,0,16161,16074,0
4685,1,9,7,8,0,0,16188,16309,0
4686,1,7,4,7,0,0,16277,17219,0
4687,0,6,7,5,1,0,17234,18176,1
4688,0,2,5,2,0,0,15441,17254,0
4689,0,6,10,10,1,1,15829,14375,0
4690,1,8,9,8,1,1,18818,18135,1
4691,0,7,8,7,1,0,18534,17866,0
4692,1,12,2,12,1,1,18958,17028,1
4693,1,4,2,7,1,1,16267,17593,1
4694,0,5,6,5,0,0,16022,14127,0
4695,1,10,5,6,1,1,18715,17961,1
4696,1,8,5,5,1,1,17202,18136,0
4697,0,10,8,13,0,0,21170,18766,1
4698,1,3,1,2,0,0,16369,18026,0
4699,1,4,4,3,1,1,16174,18068,1
4700,0,7,1,11,1,1,17388,18339,1
4701,1,6,5,10,0,0,17320,18000,1
4702,1,8,6,8,0,0,21097,18204,1
4703,1,7,4,5,1,1,17165,18046,1
4704,0,7,9,6,0,0,17395,18210,0
4705,0,6,7,4,0,0,16338,17428,1
4706,1,5,2,10,1,1,17425,17018,0
4707,0,5,5,5,0,0,16340,17476,0
4708,0,2,7,2,1,1,15503,16134,0
4709,0,5,8,3,0,0,16122,17156,0
4710,0,5,7,6,0,0,16286,18051,0
4711,1,10,4,6,1,1,18795,18117,1
4712,0,4,5,5,0,0,16190,17466,0
4713,0,8,5,13,1,1,18764,17021,1
4714,0,1,9,1,0,0,14903,15900,0
4715,1,6,6,7,0,0,17076,18265,1
4716,0,3,7,3,0,0,16116,16214,0
4717,1,11,9,13,1,1,18847,18749,1
4718,0,11,8,13,1,0,18826,18633,1
4719,0,5,5,3,0,0,17257,18172,0
4720,0,1,8,0,1,0,14306,14348,0
4721,1,7,6,3,1,1,16203,17120,0
4722,1,9,4,7,1,0,18891,18757,1
4723,1,2,4,2,1,1,16242,17821,1
4724,1,2,5,2,0,0,15287,16209,0
4725,1,9,3,13,1,1,18633,18094,1
4726,1,7,5,10,1,1,17496,17234,0
4727,1,7,4,9,0,0,17151,16422,1
4728,0,11,8,15,1,0,21228,18935,1
4729,1,7,4,10,0,0,17367,18140,1
4730,1,13,6,16,0,0,21261,17869,1
4731,0,7,8,8,0,0,17479,17783,0
4732,0,5,2,5,1,1,16191,18640,1
4733,0,4,4,3,0,0,16057,16310,0
4734,1,8,2,8,1,1,18688,18524,1
4735,0,6,5,10,0,0,17480,17230,1
4736,1,7,3,7,1,1,17372,18218,1
4737,0,2,1,2,1,1,16293,17470,1
4738,1,8,4,5,0,0,17379,18038,1
4739,1,5,4,4,1,1,16166,18011,1
4740,0,9,4,6,1,0,18798,17884,1
4741,0,3,3,3,0,0,15540,17030,0
4742,1,6,4,9,0,0,17188,18282,1
4743,1,7,6,7,0,0,17404,17368,1
4744,1,3,1,3,0,0,16279,18088,0
4745,0,8,10,10,1,1,17326,17123,0
4746,1,7,1,9,1,1,17489,17121,1
4747,0,5,4,7,0,0,15867,18333,1
4748,1,7,9,6,1,1,17328,17213,0
4749,0,2,5,2,1,1,15129,16018,0
4750,0,10,7,10,1,1,18632,17894,1
4751,1,3,13,3,0,0,15059,15885,0
4752,1,11,7,14,1,1,18856,18830,1
4753,1,10,1,13,1,1,18817,18675,1
4754,0,1,7,0,1,1,14835,15919,0
4755,1,8,6,8,1,1,17372,16245,0
4756,1,8,9,6,0,0,17555,18068,1
4757,1,7,6,4,0,0,17127,18046,1
4758,1,5,1,11,1,1,17442,18970,1
4759,1,7,6,6,0,0,17234,18292,1
4760,0,3,7,2,1,1,15032,15905,0
4761,0,5,9,4,0,0,16270,18016,0
4762,1,11,9,10,0,0,18563,15881,0
4763,0,10,8,1,1,1,18782,18319,1
4764,0,3,10,9,0,0,14599,14151,0
4765,0,11,3,15,1,1,21229,18275,1
4766,0,7,12,9,1,1,17343,17032,1
4767,1,4,4,5,1,1,16153,17847,1
4768,0,3,6,2,0,0,15488,17238,0
4769,1,14,7,14,1,0,21359,19077,1
4770,0,5,10,3,0,0,16002,16197,0
4771,1,12,4,14,1,1,21098,19080,1
4772,0,5,8,4,1,1,14886,14313,0
4773,1,6,6,6,1,0,17180,17276,0
4774,0,4,8,2,0,0,16128,17089,1
4775,0,5,8,4,0,0,16015,15893,0
4776,1,3,5,3,1,1,16283,18006,1
4777,1,9,5,11,1,0,17456,18850,1
4778,1,4,2,3,1,1,16297,17875,1
4779,0,3,5,5,0,0,17249,18262,1
4780,1,4,9,2,0,0,15904,14337,0
4781,1,7,1,6,0,0,17297,18930,0
4782,1,8,8,9,0,0,17381,18172,0
4783,0,3,7,1,0,0,16073,16191,0
4784,0,4,5,6,0,0,17280,17402,1
4785,0,6,8,8,0,0,16268,15865,0
4786,1,13,8,13,1,1,18889,17065,1
4787,1,5,2,7,1,1,16126,16232,1
4788,0,1,4,1,0,0,15419,16015,0
4789,0,1,10,1,0,0,14952,16188,0
4790,0,1,3,1,0,0,15524,17099,0
4791,1,7,10,8,0,0,17162,14148,0
4792,1,12,6,10,0,0,18784,18129,1
4793,1,2,3,1,0,0,15428,16280,0
4794,1,14,7,15,0,0,21316,19091,1
4795,0,4,7,4,0,0,16331,17433,1
4796,1,11,7,10,0,0,18801,18202,0
4797,0,0,7,0,0,0,14393,14405,0
4798,0,6,10,4,0,0,16247,15833,0
4799,0,6,9,10,0,0,17506,16324,0
4800,0,7,8,9,1,1,17422,15862,0
4801,1,7,3,10,0,0,18634,16350,1
4802,1,8,10,11,1,1,17449,18718,1
4803,1,7,4,6,1,1,17292,18015,1
4804,0,3,10,1,1,0,14571,14448,0
4805,1,14,3,15,0,0,21389,18986,1
4806,0,5,10,5,1,0,16799,17115,1
4807,0,9,6,6,0,0,17539,17011,1
4808,0,3,9,2,0,0,16094,17219,0
4809,0,6,7,7,1,1,16270,17258,0
4810,1,8,6,6,1,0,17363,17989,1
4811,1,4,5,3,1,1,16250,17202,0
4812,1,7,5,10,1,0,17192,17023,0
4813,0,0,5,11,0,0,21178,19387,1
4814,0,5,6,6,1,1,16055,17016,1
4815,1,7,6,7,1,0,17386,17435,0
4816,0,6,4,7,0,0,17204,18137,1
4817,1,7,7,7,0,0,16299,16356,1
4818,1,9,3,7,2,1,20955,18394,1
4819,0,3,7,2,0,0,15383,16192,0
4820,0,4,9,5,0,0,16348,17201,0
4821,1,4,4,6,1,1,16227,16309,1
4822,1,7,5,6,1,0,17159,18123,1
4823,1,13,4,16,0,0,21321,18745,1
4824,1,7,4,8,2,1,17332,18199,1
4825,0,10,7,13,1,0,18850,17891,1
4826,1,9,1,7,1,1,17521,19223,1
4827,0,10,6,9,0,0,18571,17159,0
4828,0,6,3,6,1,0,17472,17984,0
4829,1,13,6,13,0,0,21248,17064,1
4830,1,8,10,8,0,0,16340,16097,0
4831,0,6,5,4,0,0,17339,18169,0
4832,0,8,7,0,1,0,15129,16223,0
4833,0,6,3,6,1,0,17366,18215,0
4834,1,8,10,9,0,0,18757,18070,1
4835,0,7,10,7,0,0,17290,17499,0
4836,0,5,1,5,1,0,17290,18021,1
4837,1,9,2,8,1,1,18779,18045,1
4838,0,5,7,3,1,1,16322,17277,0
4839,1,10,8,8,0,0,18611,17188,0
4840,0,0,10,0,0,0,14558,14358,0
4841,0,5,7,7,1,1,16192,16129,0
4842,1,5,5,3,1,0,17023,18016,1
4843,1,13,7,9,0,0,18890,17889,0
4844,1,12,3,14,1,1,21288,18662,1
4845,1,5,10,5,0,0,16183,16245,0
4846,0,2,3,0,1,1,15388,17347,1
4847,1,7,9,11,0,0,17108,17267,1
4848,1,7,6,5,0,0,16355,17319,0
4849,0,4,5,3,0,0,17305,17061,0
4850,1,5,2,4,0,0,17253,17256,1
4851,1,5,7,7,1,0,16331,16988,0
4852,0,3,9,2,1,1,15299,16089,0
4853,0,5,9,3,0,0,15110,14185,0
4854,0,6,6,5,2,1,17160,18087,1
4855,0,4,8,5,1,0,17428,17445,0
4856,0,6,4,5,0,0,17453,17914,0
4857,1,9,5,5,1,1,17483,17360,1
4858,1,7,9,4,0,0,17338,17433,0
4859,1,9,8,15,0,0,18878,18318,0
4860,0,5,3,5,0,0,16105,16086,1
4861,0,11,8,11,1,1,18669,18131,1
4862,1,4,7,6,1,1,16276,17305,0
4863,0,5,7,9,0,0,17411,17242,1
4864,1,8,8,9,0,0,18675,18376,0
4865,0,4,6,3,0,0,17340,18460,0
4866,0,7,6,5,0,0,17287,17039,0
4867,1,11,8,10,2,1,18741,18080,1
4868,0,5,3,8,0,0,17034,18412,1
4869,1,7,6,8,1,1,17457,18076,1
4870,1,9,4,13,1,1,18820,17844,1
4871,1,9,4,7,0,0,18740,17872,1
4872,0,6,4,5,0,0,17456,18158,0
4873,1,2,3,3,1,0,16392,18014,1
4874,0,4,4,7,1,1,17232,18784,1
4875,1,3,2,3,1,1,17347,18140,1
4876,0,6,10,4,1,1,16293,16982,1
4877,1,6,2,4,0,0,17243,17298,1
4878,1,9,6,7,0,0,17484,18379,1
4879,1,11,4,11,2,1,18831,17034,1
4880,0,1,4,1,0,0,14944,15889,0
